0.4675,0.0747,-0.3229,0.0483,0.0288,-0.0062,0.0657,0.0119,-0.0245
0.4594,0.0772,-0.3220,0.0312,0.0290,-0.0057,0.0190,0.0099,-0.0185
0.4526,0.0783,-0.3220,0.0151,0.0266,-0.0065,-0.0163,0.0033,-0.0163
0.4545,0.0809,-0.3214,0.0142,0.0268,-0.0056,-0.0147,0.0029,-0.0115
0.4559,0.0836,-0.3216,0.0128,0.0270,-0.0061,-0.0145,0.0028,-0.0100
0.4571,0.0856,-0.3223,0.0112,0.0259,-0.0071,-0.0147,0.0001,-0.0100
0.4580,0.0881,-0.3224,0.0095,0.0257,-0.0069,-0.0153,-0.0003,-0.0077
0.4586,0.0906,-0.3228,0.0073,0.0254,-0.0071,-0.0164,-0.0009,-0.0064
0.4592,0.0932,-0.3233,0.0056,0.0253,-0.0073,-0.0165,-0.0009,-0.0056
0.4600,0.0968,-0.3242,0.0044,0.0271,-0.0081,-0.0155,0.0029,-0.0060
0.4534,0.1020,-0.3163,-0.0095,0.0317,0.0068,-0.0397,0.0113,0.0244
0.4517,0.1049,-0.2997,-0.0145,0.0321,0.0375,-0.0416,0.0098,0.0796
0.4525,0.1118,-0.2949,-0.0143,0.0395,0.0466,-0.0328,0.0223,0.0816
0.4529,0.1151,-0.3097,-0.0140,0.0402,0.0192,-0.0256,0.0191,0.0116
0.4530,0.1163,-0.3256,-0.0136,0.0367,-0.0114,-0.0198,0.0086,-0.0508
0.4556,0.1179,-0.3428,-0.0085,0.0339,-0.0446,-0.0057,0.0012,-0.1056
0.4633,0.1218,-0.3454,0.0063,0.0347,-0.0511,0.0243,0.0025,-0.0972
0.4670,0.1274,-0.3412,0.0140,0.0386,-0.0433,0.0346,0.0098,-0.0625
0.4695,0.1364,-0.3293,0.0191,0.0486,-0.0201,0.0377,0.0273,-0.0045
0.4711,0.1424,-0.3317,0.0220,0.0530,-0.0210,0.0359,0.0306,-0.0054
0.4725,0.1461,-0.3338,0.0239,0.0528,-0.0214,0.0323,0.0240,-0.0051
0.4737,0.1506,-0.3371,0.0247,0.0535,-0.0239,0.0274,0.0206,-0.0090
0.4749,0.1553,-0.3391,0.0249,0.0539,-0.0240,0.0223,0.0174,-0.0073
0.4764,0.1601,-0.3412,0.0250,0.0543,-0.0241,0.0182,0.0147,-0.0062
0.4782,0.1651,-0.3434,0.0254,0.0548,-0.0242,0.0152,0.0126,-0.0051
0.4800,0.1703,-0.3459,0.0253,0.0551,-0.0248,0.0121,0.0108,-0.0052
0.4820,0.1754,-0.3484,0.0255,0.0553,-0.0251,0.0101,0.0090,-0.0048
0.4843,0.1809,-0.3509,0.0259,0.0558,-0.0254,0.0088,0.0081,-0.0044
0.4867,0.1862,-0.3535,0.0262,0.0559,-0.0259,0.0075,0.0068,-0.0045
0.4892,0.1919,-0.3557,0.0266,0.0565,-0.0256,0.0069,0.0065,-0.0030
0.4917,0.1974,-0.3586,0.0269,0.0567,-0.0263,0.0062,0.0057,-0.0037
0.4944,0.2031,-0.3612,0.0273,0.0569,-0.0264,0.0056,0.0050,-0.0033
0.4971,0.2089,-0.3636,0.0277,0.0573,-0.0263,0.0053,0.0047,-0.0024
0.4998,0.2146,-0.3664,0.0279,0.0576,-0.0266,0.0046,0.0043,-0.0026
0.5026,0.2204,-0.3689,0.0283,0.0578,-0.0266,0.0044,0.0038,-0.0019
0.5053,0.2262,-0.3717,0.0284,0.0580,-0.0268,0.0038,0.0034,-0.0020
0.5081,0.2321,-0.3745,0.0286,0.0582,-0.0271,0.0035,0.0032,-0.0022
0.5111,0.2379,-0.3771,0.0290,0.0584,-0.0271,0.0034,0.0030,-0.0018
0.5139,0.2440,-0.3798,0.0291,0.0589,-0.0271,0.0030,0.0032,-0.0013
0.5168,0.2500,-0.3824,0.0293,0.0591,-0.0269,0.0029,0.0031,-0.0007
0.5198,0.2559,-0.3850,0.0296,0.0592,-0.0268,0.0027,0.0027,-0.0005
0.5227,0.2619,-0.3877,0.0296,0.0595,-0.0268,0.0023,0.0027,-0.0002
0.5258,0.2680,-0.3905,0.0299,0.0597,-0.0270,0.0024,0.0026,-0.0006
0.5288,0.2741,-0.3933,0.0300,0.0599,-0.0270,0.0021,0.0024,-0.0006
0.5317,0.2802,-0.3961,0.0301,0.0602,-0.0272,0.0018,0.0024,-0.0008
0.5348,0.2862,-0.3989,0.0302,0.0601,-0.0273,0.0017,0.0019,-0.0007
0.5378,0.2923,-0.4017,0.0303,0.0603,-0.0275,0.0015,0.0019,-0.0010
0.5408,0.2985,-0.4046,0.0303,0.0606,-0.0276,0.0013,0.0020,-0.0012
0.5439,0.3047,-0.4074,0.0304,0.0607,-0.0276,0.0012,0.0018,-0.0008
0.5471,0.3109,-0.4101,0.0305,0.0608,-0.0276,0.0012,0.0016,-0.0006
0.5501,0.3170,-0.4129,0.0306,0.0609,-0.0277,0.0011,0.0015,-0.0006
0.5534,0.3233,-0.4157,0.0308,0.0612,-0.0276,0.0014,0.0018,-0.0005
0.5566,0.3295,-0.4186,0.0311,0.0612,-0.0278,0.0017,0.0015,-0.0008
0.5598,0.3357,-0.4214,0.0313,0.0613,-0.0278,0.0017,0.0015,-0.0006
0.5630,0.3421,-0.4244,0.0315,0.0616,-0.0281,0.0018,0.0017,-0.0011
0.5662,0.3484,-0.4272,0.0317,0.0618,-0.0281,0.0017,0.0018,-0.0008
0.5695,0.3547,-0.4300,0.0320,0.0621,-0.0280,0.0020,0.0019,-0.0005
0.5728,0.3612,-0.4328,0.0321,0.0624,-0.0281,0.0018,0.0021,-0.0005
0.5761,0.3675,-0.4357,0.0324,0.0625,-0.0282,0.0020,0.0019,-0.0006
0.5794,0.3739,-0.4387,0.0325,0.0628,-0.0285,0.0019,0.0022,-0.0011
0.5828,0.3803,-0.4418,0.0329,0.0630,-0.0288,0.0022,0.0020,-0.0014
0.5861,0.3868,-0.4447,0.0330,0.0633,-0.0288,0.0020,0.0022,-0.0013
0.5895,0.3933,-0.4475,0.0333,0.0636,-0.0288,0.0022,0.0024,-0.0010
